delay_event_id,raw_flight_id,delay_ts,delay_category,delay_code,delay_minutes,notes
DE0000028707,F00040179,09-09-2024 18:08,TRAFFIC,MX5,-1,deicing
DE0000028708,F00040180,2024-06-25T08:07:00,crew,OPS9,3,deicing
DE0000028709,F00040180,06/25/2024 07:45,TRAFFIC,CR02,1,deicing
DE0000028710,F00040182,19-06-2025 14:36,GATE,WX01,16,deicing
DE0000028711,F00040185,27-05-2025 12:42,weather,ATC7,8,maintenance check
DE0000028712,F00040186,24-08-2025 12:10,WX,OPS9,1,maintenance check
DE0000028713,F00040186,24-08-2025 11:10,airport,ATC7,2,crew swap
DE0000028714,F00040186,24-08-2025 10:50,MX,GT3,1,deicing
DE0000028715,F00040187,11-07-2024 01:56,MX,WX01,1,deicing
DE0000028716,F00040187,11-07-2024 02:22,OTHER,GT3,1,late inbound
DE0000028717,F00040187,07-11-2024 01:24,maint,CR02,1,
DE0000028718,F00040189,24-09-2025 21:43,atc,GT3,2,gate hold
DE0000028719,F00040189,24-09-2025 22:31,crew,OPS9,1,crew swap
DE0000028720,F00040189,24-09-2025 22:47,AIRPORT,OPS9,2,gate hold
DE0000028721,F00040192,2024-08-01T22:53:00,maint,GT3,14,crew swap
DE0000028722,F00040197,06-05-2024 03:45,OTHER,CR02,2,crew swap
DE0000028723,F00040197,06-05-2024 03:57,CREW,MX5,13,late inbound
DE0000028724,F00040203,15-03-2024 08:28,CREW,GT3,17,late inbound
DE0000028725,F00040203,15-03-2024 08:41,WX,,3,gate hold
DE0000028726,F00040203,03/15/2024 08:57,OTHER,WX01,30,deicing
DE0000028727,F00040204,12-05-2024 02:20,AIRPORT,OPS9,0,ground stop
DE0000028728,F00040204,05-12-2024 04:41,crew,CR02,1m,deicing
DE0000028729,F00040205,14-04-2024 13:51,atc,WX01,0m,crew swap
DE0000028730,F00040205,04/14/2024 14:48,ATC,MX5,13,crew swap
DE0000028731,F00040209,17-12-2025 13:47,TRAFFIC,ATC7,7,
DE0000028732,F00040209,2025-12-17T14:20:00,CRW,,12,gate hold
DE0000028733,F00040214,29-11-2024 00:04,ATC,,7,deicing
DE0000028734,F00040216,06-03-2024 14:08,GATE,CR02,19,
DE0000028735,F00040216,06-03-2024 13:52,ATC,,9m,ground stop
DE0000028736,F00040216,06-03-2024 13:47,WX,,6,crew swap
DE0000028737,F00040217,18-09-2024 08:03,AIRPORT,WX01,4,gate hold
DE0000028738,F00040223,23-03-2025 16:42,MAINT,OPS9,6m,
DE0000028739,F00040223,23-03-2025 16:50,weather,OPS9,2,ground stop
DE0000028740,F00040232,2024-09-21T01:10:00,WX,MX5,24,crew swap
DE0000028741,F00040233,12-07-2024 16:05,MAINT,ATC7,7,ground stop
DE0000028742,F00040233,07-12-2024 14:42,weather,,5,ground stop
DE0000028743,F00040233,2024-07-12T13:41:00,OPS,MX5,11,deicing
DE0000028744,F00040234,10-09-2024 05:22,OTHER,CR02,0,crew swap
DE0000028745,F00040234,2024-09-10T05:27:00,crew,ATC7,8,deicing
DE0000028746,F00040234,2024-09-10T04:26:00,airport,ATC7,21,crew swap
DE0000028747,F00040236,21-02-2025 18:04,MAINT,OPS9,-26,ground stop
DE0000028748,F00040236,21-02-2025 15:43,weather,OPS9,1m,late inbound
DE0000028749,F00040243,23-08-2024 03:24,airport,,16,gate hold
DE0000028750,F00040245,05-08-2025 02:32,airport,GT3,17,deicing
DE0000028751,F00040245,2025-08-05T02:12:00,GATE,MX5,1,crew swap
DE0000028752,F00040247,2025-11-06T16:01:00,TRAFFIC,,30,crew swap
DE0000028753,F00040249,12-10-2024 22:07,TRAFFIC,MX5,0,crew swap
DE0000028754,F00040249,12-10-2024 23:40,OTHER,ATC7,1,late inbound
DE0000028755,F00040250,07-10-2025 03:58,MX,WX01,16,late inbound
DE0000028756,F00040251,14-07-2025 20:30,CRW,WX01,12,maintenance check
DE0000028757,F00040252,27-02-2025 14:18,CRW,MX5,10,maintenance check
DE0000028758,F00040252,27-02-2025 15:23,MX,WX01,55,maintenance check
DE0000028759,F00040257,09-02-2025 08:48,TRAFFIC,MX5,10,
DE0000028760,F00040263,21-05-2025 14:02,WEATHER,OPS9,8,deicing
DE0000028761,F00040263,2025-05-21T15:11:00,GATE,WX01,11,maintenance check
DE0000028762,F00040268,12-08-2025 10:33,CRW,ATC7,1,ground stop
DE0000028763,F00040268,2025-08-12T11:51:00,WEATHER,CR02,3,
DE0000028764,F00040268,12-08-2025 11:42,ATC,MX5,1,gate hold
DE0000028765,F00040269,26-03-2024 20:18,WEATHER,GT3,5,gate hold
DE0000028766,F00040269,26-03-2024 20:49,OPS,,8,late inbound
DE0000028767,F00040269,26-03-2024 21:10,weather,MX5,4,ground stop
DE0000028768,F00040270,07-04-2024 15:29,OPS,MX5,-1,
DE0000028769,F00040270,07-04-2024 14:29,atc,,3,
DE0000028770,F00040273,07-11-2025 21:00,maint,CR02,20,
DE0000028771,F00040273,07-11-2025 20:52,other,WX01,3,ground stop
DE0000028772,F00040273,07-11-2025 20:27,other,WX01,7,deicing
DE0000028773,F00040278,17-10-2025 01:47,ATC,,12m,deicing
DE0000028774,F00040288,05/24/2024 20:53,maint,GT3,6,late inbound
DE0000028775,F00040290,22-05-2024 19:37,MX,OPS9,-1,late inbound
DE0000028776,F00040290,22-05-2024 18:47,CREW,OPS9,1m,crew swap
DE0000028777,F00040290,22-05-2024 21:09,MX,CR02,1,gate hold
DE0000028778,F00040292,04-08-2025 06:58,maint,OPS9,3,maintenance check
DE0000028779,F00040292,04-08-2025 08:14,MAINT,MX5,10,deicing
DE0000028780,F00040292,2025-08-04T06:40:00,maint,WX01,1,ground stop
DE0000028781,F00040293,06/27/2024 15:14,GATE,MX5,1,
DE0000028782,F00040301,16-07-2025 14:11,MX,GT3,6,late inbound
DE0000028783,F00040301,16-07-2025 15:18,TRAFFIC,OPS9,6,maintenance check
DE0000028784,F00040301,16-07-2025 15:40,OPS,WX01,32,gate hold
DE0000028785,F00040302,09/27/2024 11:17,maint,WX01,11,deicing
DE0000028786,F00040302,27-09-2024 10:42,TRAFFIC,ATC7,9,ground stop
DE0000028787,F00040302,27-09-2024 09:27,MAINT,,7,
DE0000028788,F00040303,19-10-2025 20:14,CRW,OPS9,24m,deicing
DE0000028789,F00040303,19-10-2025 22:26,WX,WX01,13,deicing
DE0000028790,F00040315,05/25/2024 01:32,atc,CR02,12,
DE0000028791,F00040319,07-09-2025 22:04,airport,CR02,1,
DE0000028792,F00040325,11-10-2024 21:25,atc,ATC7,14,deicing
DE0000028793,F00040325,11-10-2024 21:27,airport,OPS9,12,maintenance check
DE0000028794,F00040328,24-03-2025 18:22,WEATHER,WX01,13,
DE0000028795,F00040328,24-03-2025 18:30,airport,MX5,6,
DE0000028796,F00040332,14-06-2024 01:11,CREW,ATC7,28,ground stop
DE0000028797,F00040335,14-05-2025 02:09,CRW,OPS9,30,crew swap
DE0000028798,F00040336,2025-10-11T12:49:00,ATC,GT3,19,ground stop
DE0000028799,F00040339,11/16/2024 12:36,WX,OPS9,2,
DE0000028800,F00040339,16-11-2024 11:53,OPS,WX01,1,deicing
DE0000028801,F00040340,05-06-2025 14:21,GATE,MX5,30,crew swap
DE0000028802,F00040343,12/29/2025 09:11,maint,GT3,15,
DE0000028803,F00040348,01-02-2024 18:37,GATE,OPS9,24,gate hold
DE0000028804,F00040348,01-02-2024 18:21,atc,GT3,6,crew swap
DE0000028805,F00040358,24-03-2024 18:37,TRAFFIC,MX5,47,maintenance check
DE0000028806,F00040361,06/27/2025 20:07,OPS,,7m,maintenance check
DE0000028807,F00040361,27-06-2025 21:07,CRW,ATC7,4,late inbound
DE0000028808,F00040361,27-06-2025 21:07,CREW,ATC7,22,
DE0000028809,F00040363,23-07-2024 23:06,WX,WX01,18,late inbound
DE0000028810,F00040363,2024-07-23T23:07:00,GATE,ATC7,21,ground stop
DE0000028811,F00040366,2025-10-24T10:44:00,maint,MX5,10,
DE0000028812,F00040367,05-02-2025 11:23,crew,ATC7,33,ground stop
DE0000028813,F00040372,05/30/2025 05:18,other,CR02,19,late inbound
DE0000028814,F00040372,05/30/2025 05:52,MX,WX01,4,late inbound
DE0000028815,F00040374,2025-06-04T05:00:00,CREW,GT3,25,crew swap
DE0000028816,F00040374,06-04-2025 05:06,AIRPORT,MX5,1,ground stop
DE0000028817,F00040374,2025-06-04T03:10:00,WX,OPS9,22,deicing
DE0000028818,F00040375,11-09-2025 22:54,CRW,OPS9,2,crew swap
DE0000028819,F00040375,11-09-2025 21:51,weather,GT3,5m,late inbound
DE0000028820,F00040377,20-11-2025 07:15,TRAFFIC,CR02,5,deicing
DE0000028821,F00040377,20-11-2025 07:36,weather,MX5,5,crew swap
DE0000028822,F00040377,11/20/2025 08:25,maint,GT3,-8,ground stop
DE0000028823,F00040380,13-04-2025 07:13,WEATHER,,16,crew swap
DE0000028824,F00040380,13-04-2025 07:12,CRW,OPS9,13,maintenance check
DE0000028825,F00040380,13-04-2025 07:14,MAINT,ATC7,6,deicing
DE0000028826,F00040382,23-11-2025 14:58,MAINT,,13,maintenance check
DE0000028827,F00040382,23-11-2025 14:14,maint,,8,deicing
DE0000028828,F00040388,23-06-2025 19:12,ATC,MX5,6,deicing
DE0000028829,F00040388,06/23/2025 19:28,TRAFFIC,OPS9,2,deicing
DE0000028830,F00040388,2025-06-23T18:38:00,crew,ATC7,-1,gate hold
DE0000028831,F00040394,01/23/2025 03:34,crew,MX5,-1,crew swap
DE0000028832,F00040394,23-01-2025 04:24,OPS,GT3,4,ground stop
DE0000028833,F00040394,2025-01-23T02:04:00,MAINT,WX01,3,maintenance check
DE0000028834,F00040396,06-06-2024 13:59,atc,GT3,172m,gate hold
DE0000028835,F00040396,06-06-2024 14:53,WX,,57,deicing
DE0000028836,F00040398,06-04-2025 10:48,GATE,ATC7,5,
DE0000028837,F00040399,23-08-2025 15:26,MAINT,ATC7,11,
DE0000028838,F00040407,29-01-2025 13:06,OTHER,MX5,0m,gate hold
DE0000028839,F00040407,29-01-2025 14:25,airport,OPS9,1m,deicing
DE0000028840,F00040408,04-12-2024 08:44,TRAFFIC,ATC7,3m,ground stop
DE0000028841,F00040408,04-12-2024 07:42,CRW,,3,crew swap
DE0000028842,F00040408,04-12-2024 10:03,weather,ATC7,-6,gate hold
DE0000028843,F00040409,09-06-2024 16:03,WEATHER,WX01,44m,maintenance check
DE0000028844,F00040415,27-09-2024 15:06,airport,ATC7,30,ground stop
DE0000028845,F00040417,28-02-2025 09:55,maint,OPS9,22,late inbound
DE0000028846,F00040417,2025-02-28T12:23:00,crew,GT3,8,maintenance check
DE0000028847,F00040420,24-10-2024 18:53,maint,MX5,0,late inbound
DE0000028848,F00040420,2024-10-24T19:15:00,other,WX01,1,ground stop
DE0000028849,F00040421,04-06-2025 03:59,WEATHER,CR02,14,maintenance check
DE0000028850,F00040421,04-06-2025 04:16,OPS,,41,
DE0000028851,F00040424,25-08-2025 18:30,weather,ATC7,9,gate hold
DE0000028852,F00040424,25-08-2025 19:25,ATC,CR02,2m,gate hold
DE0000028853,F00040424,08/25/2025 19:24,WX,GT3,11,crew swap
DE0000028854,F00040427,22-12-2024 18:44,WX,ATC7,8m,
DE0000028855,F00040427,12/22/2024 17:34,MX,MX5,3,gate hold
DE0000028856,F00040427,22-12-2024 17:22,crew,WX01,6,maintenance check
DE0000028857,F00040433,2025-06-30T17:58:00,TRAFFIC,CR02,8,ground stop
DE0000028858,F00040433,30-06-2025 16:27,other,OPS9,3,
DE0000028859,F00040433,2025-06-30T16:20:00,OTHER,CR02,4,ground stop
DE0000028860,F00040435,17-06-2025 19:47,ATC,,0,
DE0000028861,F00040435,17-06-2025 19:56,atc,WX01,1,deicing
DE0000028862,F00040436,31-07-2024 11:58,maint,OPS9,30,ground stop
DE0000028863,F00040439,04/14/2024 15:31,crew,WX01,0,gate hold
DE0000028864,F00040439,14-04-2024 15:16,ATC,CR02,3m,maintenance check
DE0000028865,F00040444,15-10-2024 03:18,WEATHER,CR02,7,crew swap
DE0000028866,F00040444,10/15/2024 04:52,other,WX01,11,
DE0000028867,F00040445,2025-04-21T01:13:00,MAINT,,15,crew swap
DE0000028868,F00040445,04/21/2025 03:51,ATC,ATC7,7,deicing
DE0000028869,F00040445,21-04-2025 02:43,OPS,WX01,-10,
DE0000028870,F00040452,21-07-2025 15:08,maint,CR02,28,deicing
DE0000028871,F00040452,21-07-2025 15:56,ATC,GT3,2,late inbound
DE0000028872,F00040456,07/24/2024 20:26,atc,WX01,26,ground stop
DE0000028873,F00040456,24-07-2024 21:07,ATC,CR02,9,
DE0000028874,F00040458,12/16/2025 08:39,crew,MX5,7m,late inbound
DE0000028875,F00040458,16-12-2025 09:24,OPS,OPS9,15,gate hold
DE0000028876,F00040461,01-05-2025 11:02,weather,CR02,-1,ground stop
DE0000028877,F00040461,05-01-2025 09:51,MAINT,WX01,1,crew swap
DE0000028878,F00040461,05-01-2025 10:20,CRW,CR02,1,late inbound
DE0000028879,F00040462,22-06-2024 19:11,ATC,,0,late inbound
DE0000028880,F00040462,22-06-2024 19:47,crew,CR02,4,late inbound
DE0000028881,F00040462,22-06-2024 19:40,other,GT3,12,deicing
DE0000028882,F00040463,09-05-2024 19:02,WX,MX5,-1,ground stop
DE0000028883,F00040463,2024-05-09T18:28:00,CREW,MX5,1,ground stop
DE0000028884,F00040463,05-09-2024 18:27,airport,,1,
DE0000028885,F00040465,21-06-2024 06:50,MAINT,WX01,2,deicing
DE0000028886,F00040465,06/21/2024 08:10,WX,WX01,19,ground stop
DE0000028887,F00040468,25-12-2025 03:12,WX,GT3,0m,maintenance check
DE0000028888,F00040468,25-12-2025 05:04,MAINT,GT3,7,
DE0000028889,F00040469,19-05-2025 22:54,CREW,CR02,21,
DE0000028890,F00040469,19-05-2025 20:44,MX,MX5,1,crew swap
DE0000028891,F00040469,19-05-2025 20:27,MAINT,OPS9,1,maintenance check
DE0000028892,F00040471,02-07-2024 21:42,ATC,MX5,21,deicing
DE0000028893,F00040471,07-02-2024 20:29,CREW,,27,maintenance check
DE0000028894,F00040472,2024-07-24T14:49:00,weather,MX5,13,
DE0000028895,F00040472,24-07-2024 15:55,CREW,,1,deicing
DE0000028896,F00040472,24-07-2024 13:48,crew,GT3,7m,deicing
DE0000028897,F00040474,18-02-2025 06:08,CREW,ATC7,12m,late inbound
DE0000028898,F00040474,2025-02-18T04:25:00,WX,GT3,3,maintenance check
DE0000028899,F00040474,18-02-2025 05:30,WX,CR02,11,ground stop
DE0000028900,F00040475,17-02-2025 01:02,WEATHER,WX01,30,deicing
DE0000028901,F00040478,05-06-2025 19:34,MX,ATC7,27,gate hold
DE0000028902,F00040481,15-07-2025 18:22,OPS,,-1,ground stop
DE0000028903,F00040481,15-07-2025 18:55,airport,OPS9,7,late inbound
DE0000028904,F00040483,04/27/2024 21:52,CREW,WX01,5,gate hold
DE0000028905,F00040483,27-04-2024 21:18,OPS,CR02,3m,maintenance check
DE0000028906,F00040487,05-11-2024 03:22,OPS,ATC7,12m,late inbound
DE0000028907,F00040492,01-10-2024 12:54,weather,WX01,3,ground stop
DE0000028908,F00040492,01-10-2024 13:06,MX,,6,late inbound
DE0000028909,F00040493,07/20/2024 01:26,crew,ATC7,0,maintenance check
DE0000028910,F00040493,20-07-2024 01:01,weather,WX01,1,
DE0000028911,F00040496,24-07-2024 19:36,AIRPORT,MX5,-1,
DE0000028912,F00040496,07/24/2024 18:43,ATC,,1,deicing
DE0000028913,F00040496,24-07-2024 19:14,other,,1,maintenance check
DE0000028914,F00040498,04-01-2025 18:41,ATC,GT3,9,
DE0000028915,F00040499,02/18/2024 00:26,WEATHER,WX01,3m,
DE0000028916,F00040499,18-02-2024 02:32,WEATHER,MX5,15,maintenance check
DE0000028917,F00040502,17-08-2024 20:59,MX,GT3,11,ground stop
DE0000028918,F00040503,11/15/2024 23:50,GATE,OPS9,6,crew swap
DE0000028919,F00040505,07-12-2024 02:59,airport,GT3,19,ground stop
DE0000028920,F00040506,21-06-2025 17:20,OTHER,GT3,21,deicing
DE0000028921,F00040510,12-04-2024 07:01,crew,OPS9,0,deicing
DE0000028922,F00040510,04-12-2024 08:05,MX,CR02,1,late inbound
DE0000028923,F00040514,09-06-2025 10:05,OTHER,,12,ground stop
DE0000028924,F00040514,09-06-2025 11:06,atc,WX01,3,ground stop
DE0000028925,F00040514,09-06-2025 11:49,WEATHER,,11,
DE0000028926,F00040515,11-06-2024 01:07,weather,WX01,17,maintenance check
DE0000028927,F00040515,06-10-2024 23:49,weather,MX5,13,gate hold
DE0000028928,F00040520,20-02-2025 03:22,AIRPORT,MX5,10,
DE0000028929,F00040520,02/20/2025 04:27,other,GT3,16,gate hold
DE0000028930,F00040522,01-11-2026 06:35,CRW,WX01,10,
DE0000028931,F00040522,2026-01-11T07:01:00,airport,WX01,1,crew swap
DE0000028932,F00040524,02-05-2024 00:21,other,MX5,0,ground stop
DE0000028933,F00040524,02-05-2024 00:42,atc,WX01,4,late inbound
DE0000028934,F00040524,01-05-2024 22:54,CREW,GT3,14,crew swap
DE0000028935,F00040527,11-03-2024 16:24,maint,WX01,8,late inbound
DE0000028936,F00040528,22-07-2024 00:57,atc,MX5,1,deicing
DE0000028937,F00040529,24-03-2025 01:20,TRAFFIC,MX5,1,gate hold
DE0000028938,F00040529,24-03-2025 01:15,GATE,GT3,1,ground stop
DE0000028939,F00040529,03/24/2025 00:22,OTHER,MX5,1,deicing
DE0000028940,F00040530,13-07-2025 03:49,maint,ATC7,27,late inbound
DE0000028941,F00040537,18-01-2026 15:25,CRW,GT3,17,gate hold
DE0000028942,F00040537,18-01-2026 13:02,WX,WX01,12,deicing
DE0000028943,F00040538,12-04-2025 21:11,weather,CR02,12m,ground stop
DE0000028944,F00040538,04-12-2025 22:55,weather,,4,
DE0000028945,F00040542,2025-09-28T18:26:00,OTHER,MX5,10,gate hold
DE0000028946,F00040542,28-09-2025 20:14,OTHER,GT3,10,
DE0000028947,F00040544,08-04-2025 09:03,CRW,OPS9,11m,crew swap
DE0000028948,F00040544,04-08-2025 08:08,OPS,GT3,12,maintenance check
DE0000028949,F00040545,2024-02-08T15:50:00,WEATHER,OPS9,5,maintenance check
DE0000028950,F00040545,08-02-2024 18:10,CREW,,11,deicing
DE0000028951,F00040545,08-02-2024 17:11,crew,OPS9,12,maintenance check
DE0000028952,F00040548,28-07-2025 07:02,OTHER,MX5,5m,
DE0000028953,F00040548,28-07-2025 07:16,OTHER,CR02,-16,ground stop
DE0000028954,F00040553,18-04-2024 11:47,TRAFFIC,GT3,23,maintenance check
DE0000028955,F00040553,2024-04-18T13:54:00,weather,OPS9,1,maintenance check
DE0000028956,F00040553,18-04-2024 13:56,maint,WX01,1,ground stop
DE0000028957,F00040555,01/15/2026 00:13,maint,WX01,42,deicing
DE0000028958,F00040555,15-01-2026 02:13,CRW,MX5,5,gate hold
DE0000028959,F00040556,2024-08-13T00:21:00,OPS,ATC7,1,gate hold
DE0000028960,F00040561,29-06-2024 04:58,crew,ATC7,19,late inbound
DE0000028961,F00040561,2024-06-29T05:24:00,crew,,2,ground stop
DE0000028962,F00040562,2024-07-07T23:51:00,OPS,MX5,30,ground stop
DE0000028963,F00040564,04-04-2025 15:19,weather,CR02,1,crew swap
DE0000028964,F00040564,04-04-2025 15:22,OTHER,CR02,9,
DE0000028965,F00040564,04-04-2025 16:13,crew,WX01,5,late inbound
DE0000028966,F00040566,10-01-2025 16:55,ATC,OPS9,0,deicing
DE0000028967,F00040566,10-01-2025 17:39,airport,MX5,2,maintenance check
DE0000028968,F00040566,01-10-2025 18:21,maint,GT3,1,deicing
DE0000028969,F00040569,14-12-2025 12:40,crew,WX01,11,
DE0000028970,F00040570,28-08-2025 04:15,CREW,CR02,6,ground stop
DE0000028971,F00040570,28-08-2025 04:43,other,ATC7,10,crew swap
DE0000028972,F00040575,12-07-2024 12:49,TRAFFIC,OPS9,10,crew swap
DE0000028973,F00040575,12-07-2024 12:17,MAINT,CR02,4,
DE0000028974,F00040580,16-11-2025 22:13,other,OPS9,1,late inbound
DE0000028975,F00040580,16-11-2025 21:18,TRAFFIC,MX5,3,maintenance check
DE0000028976,F00040584,08/22/2024 12:43,AIRPORT,GT3,22,
DE0000028977,F00040585,09-12-2024 15:03,GATE,CR02,21m,ground stop
DE0000028978,F00040587,11-02-2024 13:03,AIRPORT,CR02,-10,crew swap
DE0000028979,F00040587,02-11-2024 13:46,OPS,MX5,2,gate hold
DE0000028980,F00040587,02-11-2024 12:40,WEATHER,,19,late inbound
DE0000028981,F00040589,2025-09-18T11:10:00,MX,WX01,23m,ground stop
DE0000028982,F00040589,18-09-2025 11:59,ATC,GT3,7,late inbound
DE0000028983,F00040591,05-05-2024 10:14,crew,GT3,16,gate hold
DE0000028984,F00040591,05-05-2024 08:21,CREW,CR02,3,gate hold
DE0000028985,F00040592,10-02-2024 03:56,GATE,MX5,3,maintenance check
DE0000028986,F00040592,02-10-2024 04:14,WX,MX5,14,gate hold
DE0000028987,F00040592,2024-02-10T04:01:00,ATC,WX01,4m,ground stop
DE0000028988,F00040593,31-05-2025 03:21,CRW,CR02,1,ground stop
DE0000028989,F00040593,31-05-2025 04:46,airport,CR02,1m,gate hold
DE0000028990,F00040593,31-05-2025 04:27,WX,MX5,7,gate hold
DE0000028991,F00040595,23-03-2024 11:19,crew,,0,maintenance check
DE0000028992,F00040595,23-03-2024 09:58,MAINT,ATC7,1,deicing
DE0000028993,F00040595,23-03-2024 10:50,weather,CR02,1,maintenance check
DE0000028994,F00040598,20-04-2024 05:13,TRAFFIC,MX5,0,
DE0000028995,F00040598,20-04-2024 06:06,airport,MX5,4,maintenance check
DE0000028996,F00040599,12/15/2025 09:38,OPS,CR02,0,ground stop
DE0000028997,F00040599,15-12-2025 11:32,CRW,WX01,2,late inbound
DE0000028998,F00040600,12/23/2024 21:22,MAINT,GT3,8,deicing
DE0000028999,F00040601,2025-03-03T13:31:00,AIRPORT,,19,late inbound
DE0000029000,F00040603,2025-06-25T02:23:00,other,,8,maintenance check
DE0000029001,F00040603,25-06-2025 02:03,WX,OPS9,7,late inbound
DE0000029002,F00040607,07-02-2024 20:16,AIRPORT,CR02,8,crew swap
DE0000029003,F00040609,08/25/2025 05:58,crew,CR02,7,deicing
DE0000029004,F00040609,2025-08-25T05:02:00,OTHER,OPS9,3,deicing
DE0000029005,F00040612,11-11-2024 00:44,other,OPS9,4,maintenance check
DE0000029006,F00040612,11-10-2024 23:49,MAINT,,2,gate hold
DE0000029007,F00040612,11-11-2024 00:13,WX,MX5,3,maintenance check
DE0000029008,F00040617,17-01-2026 15:15,WEATHER,OPS9,4,ground stop
DE0000029009,F00040617,17-01-2026 17:00,airport,,5,gate hold
DE0000029010,F00040625,12-09-2025 20:54,maint,CR02,3,late inbound
DE0000029011,F00040625,12-09-2025 19:01,MAINT,,1,
DE0000029012,F00040625,12-09-2025 20:44,ATC,GT3,3,maintenance check
DE0000029013,F00040632,16-10-2024 14:56,OTHER,CR02,41,deicing
DE0000029014,F00040634,02/19/2025 23:35,WX,,13,deicing
DE0000029015,F00040634,02/19/2025 23:26,weather,GT3,4,crew swap
DE0000029016,F00040634,19-02-2025 22:41,AIRPORT,CR02,5,maintenance check
DE0000029017,F00040636,12-08-2025 22:41,MX,WX01,5,maintenance check
DE0000029018,F00040636,12-08-2025 20:32,MAINT,,32,gate hold
DE0000029019,F00040637,31-03-2025 18:26,weather,OPS9,3,late inbound
DE0000029020,F00040637,2025-03-31T18:52:00,OTHER,WX01,1,gate hold
DE0000029021,F00040639,02-09-2024 20:54,GATE,CR02,9,deicing
DE0000029022,F00040639,09-02-2024 23:05,TRAFFIC,WX01,3,late inbound
DE0000029023,F00040639,02-09-2024 20:49,GATE,CR02,4,ground stop
DE0000029024,F00040642,07-02-2025 12:52,maint,,57,late inbound
DE0000029025,F00040646,25-11-2024 03:04,MX,ATC7,21,crew swap
DE0000029026,F00040646,25-11-2024 01:08,OPS,GT3,5,
DE0000029027,F00040646,11/25/2024 01:15,crew,OPS9,6,late inbound
DE0000029028,F00040651,16-05-2025 21:19,CRW,MX5,-6,maintenance check
DE0000029029,F00040651,05/16/2025 21:59,ATC,OPS9,6,gate hold
DE0000029030,F00040651,16-05-2025 20:48,OTHER,WX01,1,deicing
DE0000029031,F00040653,03-08-2024 13:38,ATC,,11,late inbound
DE0000029032,F00040655,25-10-2024 17:04,weather,,28,crew swap
DE0000029033,F00040655,25-10-2024 16:31,CREW,GT3,1,
DE0000029034,F00040656,16-09-2024 20:27,OTHER,ATC7,0,gate hold
DE0000029035,F00040656,16-09-2024 21:02,OTHER,CR02,1,ground stop
DE0000029036,F00040656,09/16/2024 21:01,airport,CR02,1,
DE0000029037,F00040657,2024-12-29T15:05:00,crew,OPS9,33,crew swap
DE0000029038,F00040659,10-06-2024 01:55,maint,GT3,5,deicing
DE0000029039,F00040659,2024-06-10T00:20:00,weather,OPS9,3,ground stop
DE0000029040,F00040659,10-06-2024 00:02,GATE,GT3,13,
DE0000029041,F00040661,01-09-2024 19:00,ATC,CR02,14,late inbound
DE0000029042,F00040661,01-09-2024 20:44,airport,CR02,17,late inbound
DE0000029043,F00040663,01-10-2025 06:57,ATC,MX5,3,gate hold
DE0000029044,F00040663,01-10-2025 06:51,other,CR02,3,deicing
DE0000029045,F00040666,02-11-2024 06:42,CRW,MX5,11,crew swap
DE0000029046,F00040671,04-04-2024 05:48,crew,,8,
DE0000029047,F00040671,04-04-2024 05:22,MX,OPS9,1,late inbound
DE0000029048,F00040673,15-09-2025 05:04,weather,,-2,late inbound
DE0000029049,F00040674,14-12-2025 18:18,MX,GT3,16,late inbound
DE0000029050,F00040674,12/14/2025 16:52,other,WX01,7,deicing
DE0000029051,F00040675,10-05-2024 12:11,MX,MX5,5,deicing
DE0000029052,F00040675,05-10-2024 12:28,other,ATC7,12m,late inbound
DE0000029053,F00040675,10-05-2024 10:49,CREW,,15,ground stop
DE0000029054,F00040676,06-11-2024 13:12,OTHER,OPS9,15,maintenance check
DE0000029055,F00040677,01/26/2026 20:39,MX,WX01,7,
DE0000029056,F00040677,26-01-2026 19:10,atc,,12,deicing
DE0000029057,F00040683,01/29/2025 17:41,other,,10,maintenance check
DE0000029058,F00040683,01/29/2025 17:26,CREW,WX01,20,late inbound
DE0000029059,F00040684,2025-10-26T13:36:00,TRAFFIC,GT3,7,crew swap
DE0000029060,F00040685,12-05-2025 23:12,WX,CR02,7,late inbound
DE0000029061,F00040686,2024-08-29T14:35:00,CRW,ATC7,0,ground stop
DE0000029062,F00040686,29-08-2024 13:01,OTHER,GT3,1,gate hold
DE0000029063,F00040686,2024-08-29T12:36:00,atc,ATC7,1,maintenance check
DE0000029064,F00040699,2025-10-26T16:35:00,OTHER,ATC7,14,
DE0000029065,F00040702,11/23/2024 01:47,WX,,20,crew swap
DE0000029066,F00040705,14-07-2025 14:31,WEATHER,ATC7,16,deicing
DE0000029067,F00040705,2025-07-14T15:28:00,AIRPORT,CR02,3,crew swap
DE0000029068,F00040706,02/13/2025 17:14,GATE,CR02,4,crew swap
DE0000029069,F00040706,13-02-2025 17:34,airport,GT3,-7,maintenance check
DE0000029070,F00040706,13-02-2025 15:51,other,ATC7,11m,
DE0000029071,F00040707,18-09-2025 09:17,MAINT,CR02,8,gate hold
DE0000029072,F00040707,18-09-2025 08:51,other,CR02,5,late inbound
DE0000029073,F00040707,18-09-2025 09:16,atc,MX5,35,deicing
DE0000029074,F00040711,21-12-2025 16:12,ATC,GT3,0,ground stop
DE0000029075,F00040711,2025-12-21T13:30:00,CRW,ATC7,1,ground stop
DE0000029076,F00040712,2025-11-27T03:46:00,atc,CR02,5,
DE0000029077,F00040712,27-11-2025 03:53,AIRPORT,GT3,-10,late inbound
